Total Exited ,2037,,,,,,
Total Records,10000,,,,,,
Exit Ratio,20.37%,,,,,,
,,,,,,,
,,,,,,,
RowNumber,Exited,P_hat,Total Select,Total Select Percent,Random Select,Random Select Percent,Model Select
7594,0,0.11693803,6190,0.619,1260.903,0.619,1781
9849,0,0.116935034,6191,0.6191,1261.1067,0.6191,1781
9528,1,0.116920564,6192,0.6192,1261.3104,0.6192,1782
1231,0,0.116910345,6193,0.6193,1261.5141,0.6193,1782
6931,0,0.116890023,6194,0.6194,1261.7178,0.6194,1782
4159,0,0.116883161,6195,0.6195,1261.9215,0.6195,1782
1674,0,0.116862556,6196,0.6196,1262.1252,0.6196,1782
3061,0,0.116844632,6197,0.6197,1262.3289,0.6197,1782
7456,1,0.116844445,6198,0.6198,1262.5326,0.6198,1783
5732,1,0.116740934,6199,0.6199,1262.7363,0.6199,1784
6362,0,0.116706316,6200,0.62,1262.94,0.62,1784
3155,0,0.116690447,6201,0.6201,1263.1437,0.6201,1784
1752,0,0.116660631,6202,0.6202,1263.3474,0.6202,1784
3479,0,0.116656427,6203,0.6203,1263.5511,0.6203,1784
4290,0,0.116616263,6204,0.6204,1263.7548,0.6204,1784
554,0,0.116611509,6205,0.6205,1263.9585,0.6205,1784
9908,0,0.116607648,6206,0.6206,1264.1622,0.6206,1784
1962,0,0.116606461,6207,0.6207,1264.3659,0.6207,1784
7810,1,0.116575484,6208,0.6208,1264.5696,0.6208,1785
7767,0,0.116563166,6209,0.6209,1264.7733,0.6209,1785
5411,0,0.116550327,6210,0.621,1264.977,0.621,1785
6669,0,0.116532026,6211,0.6211,1265.1807,0.6211,1785
4067,0,0.116485327,6212,0.6212,1265.3844,0.6212,1785
4116,0,0.11643757,6213,0.6213,1265.5881,0.6213,1785
9613,0,0.116437274,6214,0.6214,1265.7918,0.6214,1785
4427,0,0.116371048,6215,0.6215,1265.9955,0.6215,1785
6230,0,0.116341678,6216,0.6216,1266.1992,0.6216,1785
9,0,0.11634158,6217,0.6217,1266.4029,0.6217,1785
5837,0,0.116324032,6218,0.6218,1266.6066,0.6218,1785
4390,0,0.116297183,6219,0.6219,1266.8103,0.6219,1785
4292,0,0.11624989,6220,0.622,1267.014,0.622,1785
3373,1,0.116166598,6221,0.6221,1267.2177,0.6221,1786
3709,0,0.116111752,6222,0.6222,1267.4214,0.6222,1786
6207,0,0.116051864,6223,0.6223,1267.6251,0.6223,1786
8030,0,0.116038875,6224,0.6224,1267.8288,0.6224,1786
7615,0,0.115985571,6225,0.6225,1268.0325,0.6225,1786
4844,0,0.115975802,6226,0.6226,1268.2362,0.6226,1786
6656,0,0.115964533,6227,0.6227,1268.4399,0.6227,1786
6330,0,0.115952383,6228,0.6228,1268.6436,0.6228,1786
58,0,0.115886716,6229,0.6229,1268.8473,0.6229,1786
2624,0,0.115881708,6230,0.623,1269.051,0.623,1786
4359,0,0.115803012,6231,0.6231,1269.2547,0.6231,1786
6039,0,0.115772433,6232,0.6232,1269.4584,0.6232,1786
5163,0,0.115745284,6233,0.6233,1269.6621,0.6233,1786
4407,0,0.115669114,6234,0.6234,1269.8658,0.6234,1786
403,0,0.115659992,6235,0.6235,1270.0695,0.6235,1786
9570,0,0.115659782,6236,0.6236,1270.2732,0.6236,1786
5497,0,0.115632586,6237,0.6237,1270.4769,0.6237,1786
1456,0,0.115599636,6238,0.6238,1270.6806,0.6238,1786
6352,0,0.115572094,6239,0.6239,1270.8843,0.6239,1786
4661,0,0.115554679,6240,0.624,1271.088,0.624,1786
3380,0,0.115549794,6241,0.6241,1271.2917,0.6241,1786
960,0,0.115536913,6242,0.6242,1271.4954,0.6242,1786
2119,1,0.115495074,6243,0.6243,1271.6991,0.6243,1787
3291,0,0.11548934,6244,0.6244,1271.9028,0.6244,1787
1078,0,0.11548253,6245,0.6245,1272.1065,0.6245,1787
7484,1,0.115481496,6246,0.6246,1272.3102,0.6246,1788
843,0,0.115458071,6247,0.6247,1272.5139,0.6247,1788
5403,0,0.115404737,6248,0.6248,1272.7176,0.6248,1788
5972,0,0.115368282,6249,0.6249,1272.9213,0.6249,1788
155,0,0.115357671,6250,0.625,1273.125,0.625,1788
5718,0,0.115341806,6251,0.6251,1273.3287,0.6251,1788
7679,1,0.11534074,6252,0.6252,1273.5324,0.6252,1789
268,0,0.115318918,6253,0.6253,1273.7361,0.6253,1789
1736,0,0.115242306,6254,0.6254,1273.9398,0.6254,1789
2503,0,0.115241054,6255,0.6255,1274.1435,0.6255,1789
1237,0,0.115192351,6256,0.6256,1274.3472,0.6256,1789
4308,0,0.11513607,6257,0.6257,1274.5509,0.6257,1789
7711,0,0.115110678,6258,0.6258,1274.7546,0.6258,1789
287,0,0.11506836,6259,0.6259,1274.9583,0.6259,1789
4236,0,0.115067093,6260,0.626,1275.162,0.626,1789
2685,0,0.115058594,6261,0.6261,1275.3657,0.6261,1789
9995,0,0.115010811,6262,0.6262,1275.5694,0.6262,1789
56,0,0.114969538,6263,0.6263,1275.7731,0.6263,1789
9284,0,0.114952708,6264,0.6264,1275.9768,0.6264,1789
1311,0,0.114900669,6265,0.6265,1276.1805,0.6265,1789
1421,0,0.114860333,6266,0.6266,1276.3842,0.6266,1789
4405,0,0.114833189,6267,0.6267,1276.5879,0.6267,1789
3082,0,0.114813969,6268,0.6268,1276.7916,0.6268,1789
3085,0,0.114769458,6269,0.6269,1276.9953,0.6269,1789
9494,0,0.114759901,6270,0.627,1277.199,0.627,1789
3019,0,0.114757299,6271,0.6271,1277.4027,0.6271,1789
2486,0,0.114709929,6272,0.6272,1277.6064,0.6272,1789
1814,0,0.114649902,6273,0.6273,1277.8101,0.6273,1789
1055,0,0.114626887,6274,0.6274,1278.0138,0.6274,1789
8595,0,0.114604807,6275,0.6275,1278.2175,0.6275,1789
5798,0,0.114568572,6276,0.6276,1278.4212,0.6276,1789
420,0,0.114546235,6277,0.6277,1278.6249,0.6277,1789
4686,0,0.114489615,6278,0.6278,1278.8286,0.6278,1789
4788,0,0.114457714,6279,0.6279,1279.0323,0.6279,1789
34,0,0.114420341,6280,0.628,1279.236,0.628,1789
9348,0,0.114414644,6281,0.6281,1279.4397,0.6281,1789
493,0,0.114404825,6282,0.6282,1279.6434,0.6282,1789
702,0,0.114361014,6283,0.6283,1279.8471,0.6283,1789
2643,0,0.114357983,6284,0.6284,1280.0508,0.6284,1789
2227,0,0.114269548,6285,0.6285,1280.2545,0.6285,1789
469,0,0.114209072,6286,0.6286,1280.4582,0.6286,1789
2768,0,0.114207517,6287,0.6287,1280.6619,0.6287,1789
6717,0,0.114132853,6288,0.6288,1280.8656,0.6288,1789
204,1,0.11409315,6289,0.6289,1281.0693,0.6289,1790
6628,1,0.114088386,6290,0.629,1281.273,0.629,1791
2318,0,0.114063347,6291,0.6291,1281.4767,0.6291,1791
7287,0,0.11405956,6292,0.6292,1281.6804,0.6292,1791
4120,0,0.114017203,6293,0.6293,1281.8841,0.6293,1791
7764,0,0.113975827,6294,0.6294,1282.0878,0.6294,1791
2613,0,0.113935422,6295,0.6295,1282.2915,0.6295,1791
7988,0,0.113916127,6296,0.6296,1282.4952,0.6296,1791
4949,0,0.113908478,6297,0.6297,1282.6989,0.6297,1791
5489,0,0.113881972,6298,0.6298,1282.9026,0.6298,1791
6437,0,0.113858854,6299,0.6299,1283.1063,0.6299,1791
6415,0,0.113854487,6300,0.63,1283.31,0.63,1791
2233,0,0.113844893,6301,0.6301,1283.5137,0.6301,1791
7044,0,0.113795981,6302,0.6302,1283.7174,0.6302,1791
8680,1,0.11373876,6303,0.6303,1283.9211,0.6303,1792
6260,0,0.113725485,6304,0.6304,1284.1248,0.6304,1792
8536,1,0.113695006,6305,0.6305,1284.3285,0.6305,1793
3534,1,0.113692523,6306,0.6306,1284.5322,0.6306,1794
100,0,0.113651267,6307,0.6307,1284.7359,0.6307,1794
8417,0,0.11364436,6308,0.6308,1284.9396,0.6308,1794
9200,1,0.113624134,6309,0.6309,1285.1433,0.6309,1795
3772,0,0.113622733,6310,0.631,1285.347,0.631,1795
4508,0,0.113565806,6311,0.6311,1285.5507,0.6311,1795
6940,0,0.113539172,6312,0.6312,1285.7544,0.6312,1795
5803,0,0.113524148,6313,0.6313,1285.9581,0.6313,1795
1169,0,0.11348673,6314,0.6314,1286.1618,0.6314,1795
6840,0,0.113485733,6315,0.6315,1286.3655,0.6315,1795
1045,0,0.113452317,6316,0.6316,1286.5692,0.6316,1795
9644,0,0.113429701,6317,0.6317,1286.7729,0.6317,1795
4483,0,0.11337458,6318,0.6318,1286.9766,0.6318,1795
9231,0,0.113371894,6319,0.6319,1287.1803,0.6319,1795
103,0,0.113364604,6320,0.632,1287.384,0.632,1795
9165,0,0.113337246,6321,0.6321,1287.5877,0.6321,1795
9520,0,0.113283199,6322,0.6322,1287.7914,0.6322,1795
571,0,0.113269952,6323,0.6323,1287.9951,0.6323,1795
4846,0,0.11323112,6324,0.6324,1288.1988,0.6324,1795
9236,0,0.113148057,6325,0.6325,1288.4025,0.6325,1795
6945,0,0.113143611,6326,0.6326,1288.6062,0.6326,1795
875,0,0.1130553,6327,0.6327,1288.8099,0.6327,1795
6621,0,0.113002547,6328,0.6328,1289.0136,0.6328,1795
5381,0,0.112978608,6329,0.6329,1289.2173,0.6329,1795
3002,0,0.112972975,6330,0.633,1289.421,0.633,1795
2954,0,0.112901415,6331,0.6331,1289.6247,0.6331,1795
4372,1,0.112836363,6332,0.6332,1289.8284,0.6332,1796
1016,1,0.112828658,6333,0.6333,1290.0321,0.6333,1797
5191,0,0.112799774,6334,0.6334,1290.2358,0.6334,1797
6221,0,0.112775816,6335,0.6335,1290.4395,0.6335,1797
7558,0,0.112770487,6336,0.6336,1290.6432,0.6336,1797
1907,0,0.112759453,6337,0.6337,1290.8469,0.6337,1797
9985,0,0.112733414,6338,0.6338,1291.0506,0.6338,1797
7983,0,0.112716664,6339,0.6339,1291.2543,0.6339,1797
6739,0,0.112699035,6340,0.634,1291.458,0.634,1797
854,0,0.112698801,6341,0.6341,1291.6617,0.6341,1797
8910,0,0.112648364,6342,0.6342,1291.8654,0.6342,1797
3123,0,0.112550113,6343,0.6343,1292.0691,0.6343,1797
1160,0,0.112530738,6344,0.6344,1292.2728,0.6344,1797
3486,1,0.112521891,6345,0.6345,1292.4765,0.6345,1798
847,0,0.112481266,6346,0.6346,1292.6802,0.6346,1798
91,1,0.112455389,6347,0.6347,1292.8839,0.6347,1799
6914,1,0.112445357,6348,0.6348,1293.0876,0.6348,1800
4905,0,0.112437844,6349,0.6349,1293.2913,0.6349,1800
2359,0,0.112369556,6350,0.635,1293.495,0.635,1800
1554,0,0.112354245,6351,0.6351,1293.6987,0.6351,1800
7216,0,0.112288654,6352,0.6352,1293.9024,0.6352,1800
3051,1,0.112239885,6353,0.6353,1294.1061,0.6353,1801
5442,0,0.112140942,6354,0.6354,1294.3098,0.6354,1801
9760,0,0.112135866,6355,0.6355,1294.5135,0.6355,1801
8340,0,0.112127583,6356,0.6356,1294.7172,0.6356,1801
1539,0,0.112084665,6357,0.6357,1294.9209,0.6357,1801
1745,0,0.112073899,6358,0.6358,1295.1246,0.6358,1801
2406,0,0.112060511,6359,0.6359,1295.3283,0.6359,1801
4792,0,0.112054237,6360,0.636,1295.532,0.636,1801
6723,0,0.112041377,6361,0.6361,1295.7357,0.6361,1801
1332,0,0.111974814,6362,0.6362,1295.9394,0.6362,1801
5266,0,0.111895036,6363,0.6363,1296.1431,0.6363,1801
6556,0,0.1118806,6364,0.6364,1296.3468,0.6364,1801
957,0,0.11183622,6365,0.6365,1296.5505,0.6365,1801
8540,0,0.111823286,6366,0.6366,1296.7542,0.6366,1801
9855,0,0.111811535,6367,0.6367,1296.9579,0.6367,1801
6749,0,0.111746126,6368,0.6368,1297.1616,0.6368,1801
6323,0,0.111706769,6369,0.6369,1297.3653,0.6369,1801
2424,0,0.111605028,6370,0.637,1297.569,0.637,1801
1232,0,0.111597679,6371,0.6371,1297.7727,0.6371,1801
9126,1,0.111594397,6372,0.6372,1297.9764,0.6372,1802
6951,0,0.111579411,6373,0.6373,1298.1801,0.6373,1802
8203,0,0.111528666,6374,0.6374,1298.3838,0.6374,1802
2979,0,0.111523606,6375,0.6375,1298.5875,0.6375,1802
5217,0,0.111519925,6376,0.6376,1298.7912,0.6376,1802
700,0,0.111462935,6377,0.6377,1298.9949,0.6377,1802
2145,0,0.111442694,6378,0.6378,1299.1986,0.6378,1802
4674,0,0.111416654,6379,0.6379,1299.4023,0.6379,1802
6866,0,0.111390931,6380,0.638,1299.606,0.638,1802
7744,0,0.11134681,6381,0.6381,1299.8097,0.6381,1802
5900,0,0.111332107,6382,0.6382,1300.0134,0.6382,1802
8886,0,0.111315468,6383,0.6383,1300.2171,0.6383,1802
107,0,0.111268516,6384,0.6384,1300.4208,0.6384,1802
5653,0,0.111239488,6385,0.6385,1300.6245,0.6385,1802
792,0,0.111226349,6386,0.6386,1300.8282,0.6386,1802
3527,0,0.111216699,6387,0.6387,1301.0319,0.6387,1802
2680,0,0.111187077,6388,0.6388,1301.2356,0.6388,1802
8645,0,0.111141394,6389,0.6389,1301.4393,0.6389,1802
7102,0,0.111111916,6390,0.639,1301.643,0.639,1802
1659,0,0.111038128,6391,0.6391,1301.8467,0.6391,1802
9763,0,0.111035943,6392,0.6392,1302.0504,0.6392,1802
6241,0,0.110994284,6393,0.6393,1302.2541,0.6393,1802
5154,0,0.110972885,6394,0.6394,1302.4578,0.6394,1802
1157,0,0.110959773,6395,0.6395,1302.6615,0.6395,1802
7516,0,0.110953242,6396,0.6396,1302.8652,0.6396,1802
7125,0,0.110927912,6397,0.6397,1303.0689,0.6397,1802
981,0,0.110926048,6398,0.6398,1303.2726,0.6398,1802
8488,0,0.110895624,6399,0.6399,1303.4763,0.6399,1802
4294,0,0.110862028,6400,0.64,1303.68,0.64,1802
2946,1,0.110832963,6401,0.6401,1303.8837,0.6401,1803
9328,0,0.110818979,6402,0.6402,1304.0874,0.6402,1803
4428,0,0.110780037,6403,0.6403,1304.2911,0.6403,1803
6266,0,0.110731584,6404,0.6404,1304.4948,0.6404,1803
4791,0,0.110715918,6405,0.6405,1304.6985,0.6405,1803
5995,0,0.110693999,6406,0.6406,1304.9022,0.6406,1803
5662,0,0.110583426,6407,0.6407,1305.1059,0.6407,1803
1696,0,0.110565261,6408,0.6408,1305.3096,0.6408,1803
1938,0,0.11055406,6409,0.6409,1305.5133,0.6409,1803
4590,0,0.110476256,6410,0.641,1305.717,0.641,1803
7122,0,0.110454288,6411,0.6411,1305.9207,0.6411,1803
7235,0,0.110373577,6412,0.6412,1306.1244,0.6412,1803
581,0,0.110352246,6413,0.6413,1306.3281,0.6413,1803
8176,0,0.1103181,6414,0.6414,1306.5318,0.6414,1803
2039,1,0.11030033,6415,0.6415,1306.7355,0.6415,1804
2047,0,0.110279826,6416,0.6416,1306.9392,0.6416,1804
6348,0,0.110260271,6417,0.6417,1307.1429,0.6417,1804
4235,0,0.110213476,6418,0.6418,1307.3466,0.6418,1804
9177,0,0.110141227,6419,0.6419,1307.5503,0.6419,1804
1595,0,0.11010577,6420,0.642,1307.754,0.642,1804
9298,0,0.110018048,6421,0.6421,1307.9577,0.6421,1804
7571,1,0.109855056,6422,0.6422,1308.1614,0.6422,1805
9574,0,0.109805998,6423,0.6423,1308.3651,0.6423,1805
8776,0,0.109784382,6424,0.6424,1308.5688,0.6424,1805
1999,0,0.109773735,6425,0.6425,1308.7725,0.6425,1805
3219,0,0.109753511,6426,0.6426,1308.9762,0.6426,1805
8316,0,0.109719203,6427,0.6427,1309.1799,0.6427,1805
6927,0,0.109716991,6428,0.6428,1309.3836,0.6428,1805
4781,0,0.109691439,6429,0.6429,1309.5873,0.6429,1805
4005,0,0.109680471,6430,0.643,1309.791,0.643,1805
2284,0,0.109675555,6431,0.6431,1309.9947,0.6431,1805
7337,0,0.109674599,6432,0.6432,1310.1984,0.6432,1805
2468,0,0.109669935,6433,0.6433,1310.4021,0.6433,1805
1689,0,0.109653299,6434,0.6434,1310.6058,0.6434,1805
2139,0,0.109638792,6435,0.6435,1310.8095,0.6435,1805
9530,0,0.109579735,6436,0.6436,1311.0132,0.6436,1805
6851,0,0.109571912,6437,0.6437,1311.2169,0.6437,1805
8366,0,0.109506435,6438,0.6438,1311.4206,0.6438,1805
4982,1,0.109499158,6439,0.6439,1311.6243,0.6439,1806
4160,0,0.109494406,6440,0.644,1311.828,0.644,1806
8288,0,0.109494256,6441,0.6441,1312.0317,0.6441,1806
1215,1,0.10948605,6442,0.6442,1312.2354,0.6442,1807
245,0,0.109442057,6443,0.6443,1312.4391,0.6443,1807
3753,0,0.109423516,6444,0.6444,1312.6428,0.6444,1807
1760,0,0.109415749,6445,0.6445,1312.8465,0.6445,1807
9071,0,0.109397693,6446,0.6446,1313.0502,0.6446,1807
6349,0,0.109385721,6447,0.6447,1313.2539,0.6447,1807
1310,0,0.109383262,6448,0.6448,1313.4576,0.6448,1807
8506,0,0.109334841,6449,0.6449,1313.6613,0.6449,1807
823,0,0.109328233,6450,0.645,1313.865,0.645,1807
176,0,0.109326675,6451,0.6451,1314.0687,0.6451,1807
1885,0,0.109322905,6452,0.6452,1314.2724,0.6452,1807
5417,0,0.109307126,6453,0.6453,1314.4761,0.6453,1807
6742,0,0.109304371,6454,0.6454,1314.6798,0.6454,1807
1251,0,0.109282315,6455,0.6455,1314.8835,0.6455,1807
7521,0,0.109255368,6456,0.6456,1315.0872,0.6456,1807
5730,0,0.109232832,6457,0.6457,1315.2909,0.6457,1807
4352,0,0.109207791,6458,0.6458,1315.4946,0.6458,1807
5179,0,0.109202751,6459,0.6459,1315.6983,0.6459,1807
3158,0,0.109183067,6460,0.646,1315.902,0.646,1807
736,0,0.109167983,6461,0.6461,1316.1057,0.6461,1807
2937,0,0.109160382,6462,0.6462,1316.3094,0.6462,1807
331,0,0.109144891,6463,0.6463,1316.5131,0.6463,1807
7986,0,0.109106005,6464,0.6464,1316.7168,0.6464,1807
9865,0,0.109095213,6465,0.6465,1316.9205,0.6465,1807
8001,0,0.10905111,6466,0.6466,1317.1242,0.6466,1807
1585,0,0.109035494,6467,0.6467,1317.3279,0.6467,1807
3966,0,0.108983104,6468,0.6468,1317.5316,0.6468,1807
1947,0,0.10891531,6469,0.6469,1317.7353,0.6469,1807
2547,1,0.108907404,6470,0.647,1317.939,0.647,1808
5846,0,0.108888367,6471,0.6471,1318.1427,0.6471,1808
7872,0,0.108865909,6472,0.6472,1318.3464,0.6472,1808
9480,0,0.108840594,6473,0.6473,1318.5501,0.6473,1808
892,0,0.108818176,6474,0.6474,1318.7538,0.6474,1808
2599,0,0.108807965,6475,0.6475,1318.9575,0.6475,1808
7955,0,0.108806073,6476,0.6476,1319.1612,0.6476,1808
7860,0,0.108788905,6477,0.6477,1319.3649,0.6477,1808
7127,0,0.108773139,6478,0.6478,1319.5686,0.6478,1808
2689,0,0.10876654,6479,0.6479,1319.7723,0.6479,1808
4333,1,0.108764142,6480,0.648,1319.976,0.648,1809
8414,0,0.108741343,6481,0.6481,1320.1797,0.6481,1809
878,0,0.108738909,6482,0.6482,1320.3834,0.6482,1809
369,0,0.108732372,6483,0.6483,1320.5871,0.6483,1809
6662,0,0.108714375,6484,0.6484,1320.7908,0.6484,1809
1274,1,0.108681392,6485,0.6485,1320.9945,0.6485,1810
3119,0,0.108646799,6486,0.6486,1321.1982,0.6486,1810
6451,0,0.108646045,6487,0.6487,1321.4019,0.6487,1810
3495,0,0.108623454,6488,0.6488,1321.6056,0.6488,1810
4170,0,0.108596718,6489,0.6489,1321.8093,0.6489,1810
9553,0,0.10858271,6490,0.649,1322.013,0.649,1810
1525,0,0.108567977,6491,0.6491,1322.2167,0.6491,1810
1319,1,0.108564486,6492,0.6492,1322.4204,0.6492,1811
8124,0,0.108545147,6493,0.6493,1322.6241,0.6493,1811
7450,0,0.108525491,6494,0.6494,1322.8278,0.6494,1811
3859,0,0.108523394,6495,0.6495,1323.0315,0.6495,1811
4270,0,0.108498139,6496,0.6496,1323.2352,0.6496,1811
2082,0,0.108343757,6497,0.6497,1323.4389,0.6497,1811
7067,0,0.108320221,6498,0.6498,1323.6426,0.6498,1811
2327,0,0.108306609,6499,0.6499,1323.8463,0.6499,1811
753,0,0.108303038,6500,0.65,1324.05,0.65,1811
1462,0,0.108301996,6501,0.6501,1324.2537,0.6501,1811
6638,0,0.108291963,6502,0.6502,1324.4574,0.6502,1811
9606,0,0.10827231,6503,0.6503,1324.6611,0.6503,1811
7212,0,0.108265942,6504,0.6504,1324.8648,0.6504,1811
2572,0,0.108227699,6505,0.6505,1325.0685,0.6505,1811
8865,0,0.108149669,6506,0.6506,1325.2722,0.6506,1811
7962,0,0.10810165,6507,0.6507,1325.4759,0.6507,1811
9043,0,0.108066266,6508,0.6508,1325.6796,0.6508,1811
7891,0,0.108056579,6509,0.6509,1325.8833,0.6509,1811
2699,1,0.107989882,6510,0.651,1326.087,0.651,1812
3337,0,0.10798576,6511,0.6511,1326.2907,0.6511,1812
1925,0,0.107882255,6512,0.6512,1326.4944,0.6512,1812
826,0,0.107807276,6513,0.6513,1326.6981,0.6513,1812
8729,0,0.107796487,6514,0.6514,1326.9018,0.6514,1812
1911,0,0.107765828,6515,0.6515,1327.1055,0.6515,1812
2300,0,0.107747966,6516,0.6516,1327.3092,0.6516,1812
2612,0,0.107740631,6517,0.6517,1327.5129,0.6517,1812
4145,0,0.107695349,6518,0.6518,1327.7166,0.6518,1812
7168,0,0.107693767,6519,0.6519,1327.9203,0.6519,1812
2940,1,0.107689138,6520,0.652,1328.124,0.652,1813
8900,0,0.10768847,6521,0.6521,1328.3277,0.6521,1813
8755,0,0.107674699,6522,0.6522,1328.5314,0.6522,1813
8016,0,0.107664524,6523,0.6523,1328.7351,0.6523,1813
8515,0,0.107621005,6524,0.6524,1328.9388,0.6524,1813
5712,0,0.107606962,6525,0.6525,1329.1425,0.6525,1813
5611,0,0.107587355,6526,0.6526,1329.3462,0.6526,1813
496,0,0.107571855,6527,0.6527,1329.5499,0.6527,1813
6199,0,0.107539921,6528,0.6528,1329.7536,0.6528,1813
4832,0,0.107526973,6529,0.6529,1329.9573,0.6529,1813
9484,0,0.107413257,6530,0.653,1330.161,0.653,1813
6885,0,0.107363282,6531,0.6531,1330.3647,0.6531,1813
5975,0,0.107319458,6532,0.6532,1330.5684,0.6532,1813
4012,0,0.107317697,6533,0.6533,1330.7721,0.6533,1813
6658,0,0.107272636,6534,0.6534,1330.9758,0.6534,1813
1299,0,0.107259529,6535,0.6535,1331.1795,0.6535,1813
4542,0,0.107251028,6536,0.6536,1331.3832,0.6536,1813
3545,0,0.107245988,6537,0.6537,1331.5869,0.6537,1813
1754,0,0.107197062,6538,0.6538,1331.7906,0.6538,1813
6822,1,0.107178939,6539,0.6539,1331.9943,0.6539,1814
999,0,0.107174829,6540,0.654,1332.198,0.654,1814
1124,1,0.107088739,6541,0.6541,1332.4017,0.6541,1815
9569,0,0.107065335,6542,0.6542,1332.6054,0.6542,1815
5046,0,0.107064857,6543,0.6543,1332.8091,0.6543,1815
9764,0,0.107037848,6544,0.6544,1333.0128,0.6544,1815
7757,0,0.107010651,6545,0.6545,1333.2165,0.6545,1815
1534,0,0.106984444,6546,0.6546,1333.4202,0.6546,1815
1825,0,0.106975047,6547,0.6547,1333.6239,0.6547,1815
4693,0,0.106864897,6548,0.6548,1333.8276,0.6548,1815
4819,0,0.106829195,6549,0.6549,1334.0313,0.6549,1815
9701,0,0.106828033,6550,0.655,1334.235,0.655,1815
4358,0,0.106824967,6551,0.6551,1334.4387,0.6551,1815
7314,0,0.106790594,6552,0.6552,1334.6424,0.6552,1815
4970,0,0.106724155,6553,0.6553,1334.8461,0.6553,1815
7392,0,0.106702266,6554,0.6554,1335.0498,0.6554,1815
7366,1,0.106673022,6555,0.6555,1335.2535,0.6555,1816
9756,0,0.106642112,6556,0.6556,1335.4572,0.6556,1816
8626,1,0.106592328,6557,0.6557,1335.6609,0.6557,1817
6314,0,0.10654516,6558,0.6558,1335.8646,0.6558,1817
3768,0,0.106526702,6559,0.6559,1336.0683,0.6559,1817
8318,0,0.106482484,6560,0.656,1336.272,0.656,1817
4073,0,0.106462096,6561,0.6561,1336.4757,0.6561,1817
8420,0,0.106458619,6562,0.6562,1336.6794,0.6562,1817
1775,0,0.106458197,6563,0.6563,1336.8831,0.6563,1817
3876,0,0.10640096,6564,0.6564,1337.0868,0.6564,1817
5696,0,0.106355585,6565,0.6565,1337.2905,0.6565,1817
4899,0,0.106335646,6566,0.6566,1337.4942,0.6566,1817
4756,0,0.10617546,6567,0.6567,1337.6979,0.6567,1817
6196,0,0.106134473,6568,0.6568,1337.9016,0.6568,1817
8432,0,0.106091943,6569,0.6569,1338.1053,0.6569,1817
8461,1,0.106052695,6570,0.657,1338.309,0.657,1818
4648,0,0.106012004,6571,0.6571,1338.5127,0.6571,1818
7121,0,0.105924539,6572,0.6572,1338.7164,0.6572,1818
3062,0,0.105880006,6573,0.6573,1338.9201,0.6573,1818
2596,0,0.10587971,6574,0.6574,1339.1238,0.6574,1818
8854,1,0.105873964,6575,0.6575,1339.3275,0.6575,1819
9851,0,0.105780753,6576,0.6576,1339.5312,0.6576,1819
665,0,0.105762125,6577,0.6577,1339.7349,0.6577,1819
832,0,0.105741771,6578,0.6578,1339.9386,0.6578,1819
7981,0,0.10571237,6579,0.6579,1340.1423,0.6579,1819
7495,0,0.105664311,6580,0.658,1340.346,0.658,1819
5295,0,0.105639294,6581,0.6581,1340.5497,0.6581,1819
8132,0,0.105637419,6582,0.6582,1340.7534,0.6582,1819
8490,0,0.105623365,6583,0.6583,1340.9571,0.6583,1819
919,0,0.105606899,6584,0.6584,1341.1608,0.6584,1819
2375,0,0.105590339,6585,0.6585,1341.3645,0.6585,1819
1341,1,0.105528849,6586,0.6586,1341.5682,0.6586,1820
6101,0,0.105524919,6587,0.6587,1341.7719,0.6587,1820
7863,0,0.105516321,6588,0.6588,1341.9756,0.6588,1820
4657,0,0.105495573,6589,0.6589,1342.1793,0.6589,1820
4666,0,0.105479479,6590,0.659,1342.383,0.659,1820
3101,0,0.105459089,6591,0.6591,1342.5867,0.6591,1820
7394,0,0.105445695,6592,0.6592,1342.7904,0.6592,1820
871,0,0.105407457,6593,0.6593,1342.9941,0.6593,1820
6010,0,0.10539194,6594,0.6594,1343.1978,0.6594,1820
6285,1,0.105341702,6595,0.6595,1343.4015,0.6595,1821
5723,0,0.105310322,6596,0.6596,1343.6052,0.6596,1821
5293,0,0.10530679,6597,0.6597,1343.8089,0.6597,1821
8845,0,0.105281175,6598,0.6598,1344.0126,0.6598,1821
6734,0,0.105233382,6599,0.6599,1344.2163,0.6599,1821
6683,0,0.105133694,6600,0.66,1344.42,0.66,1821
3393,0,0.105129108,6601,0.6601,1344.6237,0.6601,1821
1841,0,0.105080492,6602,0.6602,1344.8274,0.6602,1821
3381,0,0.105069908,6603,0.6603,1345.0311,0.6603,1821
4186,0,0.105057032,6604,0.6604,1345.2348,0.6604,1821
5543,1,0.105006383,6605,0.6605,1345.4385,0.6605,1822
5911,0,0.104988186,6606,0.6606,1345.6422,0.6606,1822
